age,income,employment_length_years,credit_score,dti,utilization,num_delinquencies_12m,loan_amount,term_months,interest_rate,channel,product_type,default_12m,pd_model,applicant_id
35,71130.48,5,591.0,0.62,0.353,1,13135.45,36,23.86,Branch,Personal Loan,1,0.6963456574722696,6596
61,49419.39,13,716.0,0.306,0.488,1,19394.54,36,5.49,Online,Personal Loan,1,0.1844223862716644,7654
60,67180.01,20,563.0,0.523,0.476,0,11582.14,36,21.8,Online,Personal Loan,1,0.6664473151425823,12455
21,35516.78,23,668.0,0.205,0.709,0,11695.16,60,6.33,Online,Personal Loan,0,0.20682419678666505,1272
48,63516.45,15,674.0,0.299,0.486,0,20388.41,60,5.46,Branch,Debt Consolidation,0,0.1750131558981301,18603
37,37096.67,22,742.0,0.354,0.223,0,16457.25,36,5.0,Online,Personal Loan,0,0.0907389526102462,17687
66,65956.77,1,709.0,0.172,0.071,0,9230.42,36,5.0,Online,Auto Refi,0,0.11667410570703265,16062
34,32562.68,8,645.0,0.225,0.174,0,15923.23,60,5.0,Branch,Auto Refi,1,0.1436307932251785,9067
39,52481.99,7,748.0,0.288,0.369,1,6022.82,60,5.0,Branch,Personal Loan,0,0.13091625712036792,16363
56,63507.97,14,639.0,0.05,0.792,1,24253.84,60,11.34,Branch,Personal Loan,1,0.41982520408974444,6071
41,53075.34,19,689.0,0.453,0.39,0,9479.27,60,5.76,Online,Personal Loan,0,0.16903915454246532,10770
66,54180.87,3,656.0,0.358,0.361,0,10821.3,60,20.63,Online,Debt Consolidation,0,0.552390500015094,19882
59,74058.91,16,725.0,0.174,0.488,0,15788.74,60,5.0,Branch,Personal Loan,0,0.14697717792723206,15471
34,69723.6,11,652.0,0.403,0.289,0,20412.67,36,7.24,Online,Auto Refi,0,0.23129781057248097,8162
34,57500.05,1,722.0,0.428,0.656,0,12500.77,60,5.0,Partner,Auto Refi,0,0.13970447380876044,1841
53,73079.84,13,610.0,0.312,0.459,0,16592.22,60,11.56,Online,Auto Refi,0,0.378108301380506,15770
65,21094.73,12,764.0,0.182,0.346,1,17983.2,36,5.0,Online,Auto Refi,0,0.09221359151121222,12556
44,85340.19,8,620.0,0.403,0.622,0,10420.09,60,14.12,Online,Personal Loan,0,0.4095803658109095,11936
45,55118.61,22,669.0,0.291,0.246,0,16532.9,60,5.0,Branch,Debt Consolidation,0,0.1484916260759954,2217
67,113606.07,16,684.0,0.388,0.089,0,9662.31,60,5.0,Partner,Personal Loan,0,0.11202833037913464,9179
56,57054.39,9,715.0,0.605,0.499,0,18856.69,60,6.84,Online,Auto Refi,0,0.2741525812224139,9667
69,81846.78,12,616.0,0.508,0.341,0,19154.59,36,13.52,Branch,Personal Loan,1,0.41508412403259515,11408
37,25936.29,8,660.0,0.189,0.511,0,10341.05,36,5.17,Online,Personal Loan,1,0.16658708803374292,15145
60,79148.57,9,653.0,0.451,0.339,0,26056.25,36,8.42,Partner,Personal Loan,0,0.3056704149997725,535
30,76522.14,8,703.0,0.197,0.311,1,22070.28,36,5.0,Partner,Debt Consolidation,0,0.16110812428188923,9366
61,76771.22,17,641.0,0.361,0.448,0,3129.6,36,9.09,Partner,Personal Loan,1,0.3066661810688691,14027
54,40491.6,2,569.0,0.241,0.076,0,16381.2,36,10.44,Partner,Personal Loan,0,0.3097526553513018,4712
68,82706.83,1,616.0,0.417,0.398,0,5104.38,36,12.31,Branch,Personal Loan,0,0.45465428864332297,14418
45,86005.09,17,674.0,0.458,0.642,0,28470.91,60,9.52,Online,Auto Refi,0,0.27273026876588896,8090
62,86932.96,21,726.0,0.235,0.453,0,14142.87,36,5.0,Online,Personal Loan,0,0.12568764148025136,13950
21,91548.6,11,564.0,0.507,0.706,1,11662.5,60,25.0,Online,Debt Consolidation,1,0.7723023687351077,6692
43,62085.35,5,736.0,0.358,0.669,0,25754.84,60,5.0,Branch,Personal Loan,1,0.09654245481384756,4516
41,83809.91,6,744.0,0.326,0.528,0,15519.24,36,5.0,Online,Debt Consolidation,0,0.10158838175488752,2245
36,51028.37,9,623.0,0.253,0.364,0,16698.7,36,8.07,Online,Personal Loan,0,0.26957148875931936,15320
68,77234.99,23,654.0,0.068,0.628,0,19479.08,36,5.0,Online,Personal Loan,0,0.12408399626919449,11805
41,51617.06,12,497.0,0.477,0.98,1,2000.0,60,25.0,Branch,Personal Loan,1,0.8238578115931583,6669
47,53422.26,22,712.0,0.449,0.499,0,13008.87,60,5.0,Partner,Personal Loan,0,0.15611290967151695,9477
54,73713.37,23,596.0,0.079,0.524,1,16876.87,60,13.7,Online,Personal Loan,0,0.3998240837762079,833
56,35504.94,5,830.0,0.49,0.411,0,23485.92,36,5.0,Online,Auto Refi,0,0.05577952744652513,8721
66,92478.89,22,617.0,0.15,0.846,0,14458.81,36,11.78,Online,Personal Loan,0,0.3408052500376494,8645
67,66185.16,21,760.0,0.18,0.656,0,4192.92,36,5.0,Online,Personal Loan,0,0.07711645425762056,14481
43,56219.83,3,708.0,0.19,0.295,0,18144.99,36,10.26,Online,Personal Loan,0,0.2846570602211623,925
57,44926.25,21,656.0,0.347,0.42,1,18745.62,36,25.0,Online,Personal Loan,1,0.7583144339079614,789
48,56471.75,2,811.0,0.185,0.407,0,24964.24,36,5.0,Branch,Auto Refi,0,0.06572502049169272,5631
32,62557.99,20,602.0,0.287,0.574,0,10846.0,36,13.24,Online,Personal Loan,0,0.41019615376754276,2125
25,37703.01,23,638.0,0.37,0.74,0,20139.4,60,12.77,Branch,Personal Loan,0,0.41732010480202913,6982
53,65120.87,13,580.0,0.444,0.676,1,14047.07,36,25.0,Online,Auto Refi,1,0.736878526978402,4767
66,42257.36,24,689.0,0.374,0.547,0,11724.36,36,5.87,Online,Auto Refi,0,0.19728484587475822,11096
36,72854.3,10,648.0,0.375,0.457,1,9857.32,60,25.0,Online,Debt Consolidation,1,0.756424670606724,14438
22,61576.17,5,714.0,0.185,0.139,0,12059.31,36,5.0,Online,Personal Loan,0,0.1304617185734884,4058
64,80466.02,4,751.0,0.534,0.475,0,14905.02,60,5.0,Online,Personal Loan,0,0.11049389109852992,12032
56,42369.61,0,645.0,0.056,0.186,0,10316.36,36,5.0,Online,Debt Consolidation,0,0.13232652824818497,5090
60,54456.95,10,788.0,0.404,0.479,0,7970.86,60,5.0,Online,Auto Refi,0,0.08294688426651092,9063
44,109499.3,2,702.0,0.281,0.279,0,6435.45,36,5.0,Branch,Personal Loan,0,0.14162192249647376,15409
46,61987.14,22,678.0,0.474,0.21,0,9412.99,36,5.5,Online,Auto Refi,0,0.19541894948991984,12379
28,80394.03,8,689.0,0.471,0.6,1,28281.96,36,12.18,Partner,Personal Loan,0,0.367455761912282,3871
48,61589.22,23,669.0,0.269,0.272,0,26108.26,60,5.0,Online,Debt Consolidation,1,0.15134061038974295,11054
46,30664.05,19,694.0,0.237,0.371,0,8738.23,60,5.0,Online,Personal Loan,0,0.14679665752334614,1471
36,68051.75,9,597.0,0.414,0.675,0,29837.56,60,17.76,Branch,Personal Loan,1,0.5818286770018745,10266
28,84690.83,20,626.0,0.227,0.068,1,16289.91,60,8.46,Branch,Debt Consolidation,0,0.27540743545981267,8912
44,56304.28,10,696.0,0.31,0.431,0,25955.89,36,5.0,Online,Personal Loan,0,0.15150969736559958,14069
43,77642.95,20,694.0,0.272,0.75,0,3997.34,36,5.53,Branch,Personal Loan,1,0.19310865027250326,9117
54,41891.91,22,568.0,0.163,0.212,0,7974.42,36,10.44,Online,Auto Refi,0,0.3395924672755148,4071
37,64572.56,1,575.0,0.128,0.564,1,10031.08,60,17.79,Online,Auto Refi,0,0.5110063030616043,6483
55,50927.46,20,687.0,0.244,0.212,0,10543.05,60,5.0,Partner,Personal Loan,1,0.17033943999799758,19466
37,35270.63,21,643.0,0.348,0.55,1,19346.29,60,14.28,Partner,Debt Consolidation,0,0.42080867438085556,4892
42,52930.69,2,607.0,0.324,0.309,0,24118.43,36,10.48,Branch,Personal Loan,1,0.3284706715630101,4308
55,75320.8,7,755.0,0.085,0.219,0,16744.95,36,5.0,Online,Debt Consolidation,1,0.0847730072466258,13211
29,57736.48,21,690.0,0.39,0.359,0,21500.71,36,5.0,Online,Auto Refi,0,0.1664517502332339,10599
66,70362.83,0,719.0,0.467,0.054,0,13769.4,36,5.0,Partner,Auto Refi,1,0.10400789363598792,4731
39,87512.36,11,555.0,0.263,0.248,0,17586.2,36,14.42,Partner,Auto Refi,0,0.3858084992185411,223
33,76009.54,21,562.0,0.209,0.256,1,16426.46,60,17.48,Online,Debt Consolidation,1,0.5433976022958277,4904
44,54066.6,22,767.0,0.378,0.117,0,21457.4,36,5.0,Online,Auto Refi,0,0.07887588406487647,8298
22,47195.37,0,700.0,0.22,0.769,0,5592.89,60,5.0,Branch,Auto Refi,1,0.14586326339509612,2277
23,56363.51,14,738.0,0.27,0.497,0,11632.78,60,5.0,Online,Auto Refi,0,0.09617450406955046,9066
24,79908.05,11,613.0,0.244,0.428,1,5650.56,60,14.14,Online,Debt Consolidation,0,0.4230494478673394,11333
65,20000.0,15,689.0,0.168,0.593,1,11085.73,60,20.31,Branch,Auto Refi,1,0.5686430981216157,11729
38,20000.0,5,694.0,0.299,0.354,0,20751.16,60,14.79,Online,Auto Refi,0,0.456116606187968,3560
27,41546.08,24,663.0,0.342,0.85,1,4788.88,36,15.38,Online,Personal Loan,0,0.5034623427821032,12107
65,31487.89,2,825.0,0.355,0.213,0,16341.55,36,5.0,Branch,Personal Loan,0,0.03449280394592425,12661
26,44289.3,20,618.0,0.36,0.683,0,6809.18,36,14.19,Branch,Debt Consolidation,1,0.4262550479529817,18056
31,45928.58,6,669.0,0.41,0.487,0,2000.0,36,7.66,Online,Debt Consolidation,1,0.2351088663466191,6186
63,74392.94,22,762.0,0.549,0.145,1,17387.74,36,5.0,Online,Personal Loan,0,0.1431333272054207,2894
34,67626.42,6,733.0,0.203,0.78,0,16625.54,60,5.0,Online,Auto Refi,0,0.10740421024628227,19138
60,37433.9,1,709.0,0.338,0.529,0,11898.47,60,5.0,Online,Auto Refi,0,0.1413323343383685,5374
62,44285.81,1,753.0,0.385,0.56,1,2000.0,60,5.0,Branch,Personal Loan,0,0.13615016837130023,12645
51,62445.57,24,617.0,0.198,0.752,0,16131.43,60,11.63,Online,Personal Loan,0,0.39128253528803697,8588
35,67161.05,5,699.0,0.358,0.284,0,29502.81,36,5.0,Partner,Debt Consolidation,0,0.15167841897675466,11876
30,46356.36,10,689.0,0.294,0.528,0,24264.86,60,5.0,Online,Personal Loan,0,0.1539221334328177,5683
45,71183.7,8,563.0,0.05,0.324,1,7735.25,60,14.68,Online,Debt Consolidation,0,0.45397552746269926,14140
28,75562.78,15,681.0,0.386,0.644,0,15662.45,36,7.58,Branch,Auto Refi,0,0.24985810312721846,4161
68,62575.96,13,691.0,0.258,0.169,0,14845.39,60,5.0,Partner,Personal Loan,1,0.1442238889987563,5707
41,60343.29,7,529.0,0.383,0.19,0,19054.76,60,19.44,Online,Personal Loan,0,0.553042423711893,19375
46,87321.13,13,735.0,0.647,0.622,1,28336.6,36,10.89,Online,Auto Refi,0,0.3596758130059955,4279
40,47075.51,8,629.0,0.383,0.343,0,15721.33,36,9.68,Online,Auto Refi,0,0.32766937859430634,13969
42,50134.13,16,749.0,0.182,0.193,0,12621.01,36,5.0,Branch,Personal Loan,0,0.09017223256374149,15395
28,69434.61,23,683.0,0.199,0.742,0,14480.38,36,5.34,Branch,Auto Refi,1,0.1774347857084825,5478
41,51642.43,10,584.0,0.548,0.607,0,30777.54,60,21.36,Branch,Personal Loan,1,0.6858143024786482,12992
27,98387.23,4,702.0,0.427,0.412,0,11841.36,36,5.0,Branch,Debt Consolidation,0,0.18114735857058423,18778
51,63928.88,18,666.0,0.367,0.445,0,20498.22,36,20.68,Branch,Personal Loan,1,0.5830825971575705,11492
33,104016.33,3,594.0,0.482,0.213,1,17009.18,60,19.11,Branch,Personal Loan,0,0.5784939369595581,9170
50,96034.45,20,688.0,0.321,0.302,1,14735.34,60,6.55,Online,Personal Loan,0,0.22567371558391935,11146
42,81441.25,11,686.0,0.487,0.313,1,21184.98,60,24.04,Branch,Personal Loan,0,0.6327237796528903,11870
52,64990.16,1,686.0,0.216,0.284,1,17309.76,36,5.01,Online,Personal Loan,0,0.1515950877597929,19874
28,81042.08,14,508.0,0.302,0.502,0,2000.0,36,23.61,Branch,Personal Loan,1,0.6611090017218823,15600
42,54480.46,8,671.0,0.208,0.814,0,18857.04,36,20.98,Branch,Personal Loan,1,0.6591413891896175,425
32,84741.38,13,805.0,0.128,0.587,0,5210.08,36,5.0,Branch,Debt Consolidation,0,0.05962981820982025,12551
26,51169.44,0,651.0,0.326,0.069,0,2000.0,60,5.0,Branch,Debt Consolidation,0,0.11267606847951665,8279
41,67757.13,20,730.0,0.349,0.131,1,2000.0,36,5.0,Online,Personal Loan,0,0.14088079569922946,6625
33,85452.3,13,806.0,0.345,0.582,0,13585.01,60,5.0,Online,Debt Consolidation,0,0.06504911120235325,13926
61,76805.31,15,648.0,0.109,0.274,0,31941.28,60,5.0,Online,Auto Refi,0,0.4004226557797823,7388
52,38046.73,8,755.0,0.162,0.286,0,11423.16,36,5.0,Branch,Personal Loan,0,0.10152175749133596,17528
41,82002.87,22,628.0,0.579,0.347,1,12231.98,36,18.73,Online,Personal Loan,1,0.6295864262290258,987
53,97527.01,3,696.0,0.338,0.152,0,16281.47,36,5.0,Branch,Auto Refi,1,0.15492723235477196,1940
42,56123.09,13,670.0,0.4,0.235,0,8621.7,36,5.26,Online,Personal Loan,0,0.17260672368521976,17589
38,77492.67,12,677.0,0.16,0.183,0,2360.88,60,5.0,Branch,Auto Refi,1,0.142183633637028,14120
50,25285.47,13,684.0,0.259,0.384,0,27696.4,36,5.0,Branch,Personal Loan,0,0.19137305988420406,11193
59,41107.47,4,639.0,0.189,0.672,1,2000.0,60,12.78,Online,Debt Consolidation,0,0.3875707921416434,4886
56,21849.34,13,636.0,0.409,0.52,1,6456.89,36,25.0,Online,Debt Consolidation,1,0.7545900736044385,7095
28,65428.61,3,712.0,0.237,0.748,0,5031.26,36,5.0,Partner,Personal Loan,0,0.15297407301916868,722
60,88201.83,11,605.0,0.433,0.743,0,18292.92,36,18.06,Online,Debt Consolidation,0,0.5201649459297341,13031
41,55021.18,22,621.0,0.268,0.603,0,23215.22,60,11.01,Online,Personal Loan,0,0.3255061380549787,1089
62,47492.58,14,673.0,0.347,0.347,1,17958.74,60,8.81,Partner,Personal Loan,0,0.31384482803977704,10226
46,42681.65,22,787.0,0.405,0.431,0,29204.99,60,5.0,Online,Auto Refi,0,0.08517435286624175,1020
28,51731.74,20,744.0,0.352,0.423,1,18896.64,36,5.0,Online,Personal Loan,0,0.1336007301016321,2174
66,55125.72,3,637.0,0.115,0.62,1,5052.7,60,10.98,Online,Personal Loan,1,0.3056174041478479,16779
24,56671.61,7,690.0,0.364,0.635,1,9300.44,60,10.29,Online,Debt Consolidation,1,0.30620896568615436,6668
61,66423.42,20,693.0,0.369,0.609,0,10640.44,60,5.93,Online,Debt Consolidation,0,0.21277617994694556,14429
37,36844.88,7,527.0,0.304,0.899,0,15301.5,60,25.0,Branch,Personal Loan,0,0.8617555299622237,15102
69,20000.0,10,814.0,0.377,0.452,0,20772.72,60,5.0,Branch,Auto Refi,0,0.07136915740816853,3856
45,97171.89,0,656.0,0.494,0.412,0,17440.94,36,9.65,Online,Personal Loan,0,0.3417116237459973,5726
66,71080.92,21,667.0,0.173,0.421,0,11768.74,36,5.0,Online,Debt Consolidation,0,0.1547880075960897,9764
22,103963.36,21,715.0,0.461,0.505,0,9723.79,36,5.0,Online,Personal Loan,0,0.14015797947581204,647
40,58111.96,20,499.0,0.173,0.802,0,19396.46,60,25.0,Online,Auto Refi,1,0.7798538442590821,18909
59,54865.12,24,581.0,0.17,0.274,0,20538.85,36,9.85,Online,Personal Loan,0,0.31049176608730816,2826
44,58055.04,14,650.0,0.325,0.512,1,13323.5,36,12.51,Partner,Debt Consolidation,0,0.404233750029479,7270
34,46784.24,5,661.0,0.172,0.33,0,22659.31,36,5.0,Online,Personal Loan,1,0.1574929325663089,6317
39,69890.45,9,690.0,0.05,0.742,0,21734.25,36,5.0,Online,Debt Consolidation,0,0.13823162482166707,5007
67,76043.61,20,506.0,0.391,0.489,0,27010.66,60,25.0,Online,Personal Loan,1,0.8178108585763897,13164
54,27866.91,4,733.0,0.481,0.834,0,27933.16,60,6.17,Online,Personal Loan,0,0.24038805354650905,15893
46,65011.44,6,591.0,0.406,0.238,0,4337.37,36,13.12,Partner,Auto Refi,1,0.42556814349882793,4647
25,50117.15,1,673.0,0.115,0.502,1,16711.86,60,6.27,Online,Personal Loan,0,0.18043468078904218,15720
28,43669.7,12,654.0,0.241,0.435,0,11699.08,60,5.8,Branch,Personal Loan,0,0.2035930231206097,7638
43,47180.16,11,652.0,0.255,0.4,0,24591.81,60,5.91,Partner,Auto Refi,0,0.20003290528431028,15605
25,67984.95,16,756.0,0.348,0.524,0,9791.92,60,5.0,Branch,Personal Loan,0,0.10794676945394233,9645
60,61405.13,16,732.0,0.21,0.073,0,18753.49,60,5.0,Branch,Personal Loan,0,0.08058886390124576,18665
50,114270.23,6,724.0,0.353,0.137,1,23668.67,36,5.0,Online,Auto Refi,0,0.14568692093252283,18042
66,51407.21,22,784.0,0.641,0.167,0,9489.83,36,9.6,Online,Debt Consolidation,0,0.29803003396510924,15492
34,52878.45,18,737.0,0.136,0.656,0,8150.26,36,5.0,Online,Auto Refi,0,0.08323027675886437,5210
33,47776.59,1,660.0,0.364,0.872,0,2000.0,60,11.66,Online,Debt Consolidation,1,0.34709414602287614,15754
32,55120.56,5,633.0,0.394,0.513,0,26364.51,60,11.23,Branch,Auto Refi,0,0.3765734221574066,10116
44,73925.9,13,649.0,0.05,0.515,0,23987.0,36,5.0,Online,Personal Loan,1,0.13410548633983482,19
53,87441.41,20,667.0,0.204,0.425,1,17245.73,60,7.57,Online,Auto Refi,1,0.29781692385730535,195
32,65729.19,22,723.0,0.326,0.567,0,17531.23,36,5.0,Online,Personal Loan,1,0.13087100304367044,1798
57,65506.85,17,752.0,0.217,0.946,1,20483.79,36,5.06,Online,Debt Consolidation,0,0.15057274330015352,3019
60,54066.85,22,654.0,0.496,0.584,1,24073.47,36,16.67,Partner,Auto Refi,0,0.5204117846688127,7460
51,86053.25,15,596.0,0.2,0.404,1,21533.33,36,14.93,Partner,Personal Loan,0,0.5200270654410667,14531
34,57639.38,22,675.0,0.085,0.252,0,10043.2,60,5.0,Partner,Debt Consolidation,0,0.13366890490327227,8278
42,45195.9,4,677.0,0.067,0.005,0,8661.64,60,5.0,Online,Auto Refi,1,0.11277183684042714,5743
43,63259.68,17,720.0,0.23,0.484,0,14430.04,36,5.0,Online,Personal Loan,1,0.1307388456350172,19456
49,96865.04,17,572.0,0.375,0.597,0,12247.49,36,18.95,Branch,Auto Refi,0,0.6012602949938103,17676
58,76910.47,1,642.0,0.18,0.544,2,7459.87,36,25.0,Branch,Personal Loan,1,0.7480849977528305,8243
39,64687.2,0,706.0,0.475,0.311,0,7862.7,36,5.0,Branch,Personal Loan,0,0.19153912835510395,17406
47,93993.94,3,623.0,0.247,0.182,0,20431.5,60,6.37,Online,Debt Consolidation,0,0.22506758251034906,3692
38,66406.45,8,763.0,0.437,0.394,0,10848.76,36,5.0,Online,Personal Loan,0,0.08342817692815074,18808
36,38749.3,1,706.0,0.403,0.241,0,21211.43,36,5.0,Online,Personal Loan,0,0.1491541252187375,7182
34,93378.69,19,721.0,0.5,0.455,0,16255.68,36,5.0,Online,Debt Consolidation,1,0.19453695041226995,17393
38,58312.43,23,734.0,0.457,0.282,0,25529.9,60,5.0,Branch,Personal Loan,0,0.09504344793981727,19332
50,57902.34,2,666.0,0.246,0.586,0,24138.5,60,6.13,Partner,Auto Refi,0,0.23566623078247712,500
42,68200.31,0,694.0,0.178,0.6,0,9254.17,36,5.0,Partner,Debt Consolidation,0,0.13970350301608356,6619
47,91467.28,9,549.0,0.339,0.708,1,3374.04,36,25.0,Online,Auto Refi,1,0.757614414539316,9542
45,81284.65,11,761.0,0.375,0.545,0,12727.84,36,5.0,Online,Debt Consolidation,0,0.0895637141927446,8613
38,62965.92,10,671.0,0.452,0.124,0,2000.0,36,5.05,Online,Personal Loan,0,0.14662994827560163,18845
33,86740.81,13,613.0,0.266,0.555,0,17038.2,60,25.0,Online,Debt Consolidation,1,0.7766853424732567,17233
38,61384.63,20,566.0,0.539,0.189,0,2000.0,36,18.43,Partner,Debt Consolidation,1,0.5841448881959537,8797
31,76691.48,17,508.0,0.418,0.254,0,14873.72,60,23.23,Online,Personal Loan,1,0.5829476630776794,15684
44,33838.97,24,708.0,0.206,0.109,0,23033.89,60,5.0,Online,Debt Consolidation,1,0.11733478164302172,14002
30,73805.61,18,744.0,0.412,0.606,0,13328.67,36,5.0,Online,Personal Loan,0,0.0975711657262719,5108
24,60612.87,9,664.0,0.253,0.525,0,23715.86,60,5.92,Online,Personal Loan,1,0.18570943604168105,19535
48,20000.0,20,685.0,0.36,0.724,1,7930.95,36,11.75,Online,Debt Consolidation,0,0.35050601619184507,13526
52,76142.48,6,660.0,0.342,0.829,1,10285.56,60,15.49,Online,Personal Loan,0,0.5259945874933428,6275
49,54821.92,20,631.0,0.115,0.336,0,20801.59,36,5.0,Online,Auto Refi,0,0.14683022789058825,1808
38,60905.53,20,821.0,0.226,0.328,0,17473.9,60,5.0,Online,Debt Consolidation,0,0.06340705822052292,17432
61,71388.71,1,618.0,0.477,0.549,0,18848.4,36,25.0,Online,Debt Consolidation,1,0.7961755138552201,1992
46,95266.34,15,625.0,0.483,0.557,0,12981.63,36,14.48,Online,Auto Refi,0,0.4540888621769952,11481
32,49245.78,7,658.0,0.126,0.645,0,17317.92,60,5.44,Online,Auto Refi,0,0.14957494786426778,5349
56,62898.31,6,754.0,0.514,0.513,0,21797.4,60,5.0,Online,Personal Loan,0,0.10064946887907752,5640
42,69860.18,24,638.0,0.274,0.299,0,35056.81,60,6.45,Online,Personal Loan,0,0.2536663320253301,13515
29,74415.27,13,651.0,0.367,0.363,0,7215.91,36,7.37,Online,Auto Refi,0,0.22734023207123016,15655
24,78619.28,12,660.0,0.148,0.275,0,10608.67,60,5.0,Online,Debt Consolidation,0,0.13554421587477258,13109
50,75283.92,8,629.0,0.293,0.41,0,14293.44,36,8.64,Partner,Debt Consolidation,0,0.3231034950028629,11678
63,82174.25,1,682.0,0.382,0.569,0,2000.0,60,6.73,Online,Debt Consolidation,1,0.20537035126149125,4016
29,59669.0,16,649.0,0.243,0.396,1,2000.0,36,9.82,Online,Personal Loan,0,0.3072134569935192,9638
32,79026.46,13,757.0,0.549,0.189,0,5750.22,36,5.0,Online,Auto Refi,0,0.12171362942346887,13599
28,53023.66,10,729.0,0.299,0.568,0,13559.75,60,13.19,Online,Personal Loan,1,0.3112120205161858,16680
49,101517.84,5,682.0,0.196,0.311,1,15673.7,36,5.23,Online,Personal Loan,0,0.18525420841677542,4007
45,49602.44,17,752.0,0.41,0.085,0,19132.68,60,5.0,Partner,Personal Loan,0,0.0864123082328083,18957
30,76292.51,8,668.0,0.396,0.457,0,5006.38,36,7.24,Online,Personal Loan,0,0.2285511725566908,8503
26,55360.53,12,570.0,0.156,0.575,0,19190.59,60,14.21,Online,Personal Loan,0,0.427948677767293,14388
28,76487.81,24,716.0,0.477,0.536,1,14981.07,36,8.76,Branch,Personal Loan,0,0.33640031784733765,6527
54,44833.79,22,589.0,0.297,0.44,0,9510.09,60,13.41,Online,Personal Loan,1,0.42497545281739074,7793
46,77214.76,20,689.0,0.295,0.233,0,3899.6,60,5.0,Online,Debt Consolidation,0,0.13892726243322803,3855
51,53336.45,18,635.0,0.269,0.495,0,20763.98,36,8.47,Online,Auto Refi,1,0.3226632051720276,17847
37,82013.17,20,625.0,0.245,0.72,0,14667.04,36,11.39,Online,Personal Loan,0,0.3541250120708805,7477
27,81211.57,5,569.0,0.515,0.572,0,15115.73,36,22.05,Online,Personal Loan,1,0.6487012516700512,5866
22,64687.43,1,672.0,0.193,0.324,0,16646.08,36,5.0,Online,Personal Loan,0,0.1368472908711702,6143
67,50762.56,15,608.0,0.189,0.648,0,16390.25,36,11.34,Online,Personal Loan,1,0.35537651154100136,11308
47,62995.23,11,817.0,0.515,0.162,1,29771.11,36,5.0,Partner,Auto Refi,0,0.0923328696106342,13147
30,63232.54,24,659.0,0.303,0.393,1,15382.52,36,9.88,Online,Personal Loan,0,0.32233996906523565,13875
50,45710.7,9,705.0,0.203,0.571,0,7978.81,36,5.0,Branch,Debt Consolidation,0,0.16574139031456234,9325
34,33466.37,13,690.0,0.356,0.642,0,17068.55,60,6.23,Online,Debt Consolidation,1,0.22823971314352628,5844
62,56886.17,10,591.0,0.416,0.36,0,4528.82,60,14.7,Branch,Auto Refi,1,0.4764509253226279,7188
32,65946.47,14,700.0,0.393,0.282,0,15632.19,36,5.0,Partner,Personal Loan,0,0.16040719189074362,18959
23,25671.93,18,681.0,0.371,0.247,0,12937.54,36,5.0,Online,Debt Consolidation,1,0.15550805641908502,17463
43,66929.32,14,778.0,0.316,0.777,0,13242.62,60,5.0,Online,Auto Refi,0,0.07861778081718318,10175
50,87604.55,6,680.0,0.22,0.278,1,12568.85,36,18.79,Branch,Personal Loan,1,0.557573688923312,13495
35,85201.47,23,715.0,0.325,0.217,0,21612.93,36,5.0,Partner,Auto Refi,0,0.13526724755567462,17586
52,30746.08,22,652.0,0.292,0.793,0,14946.22,36,10.17,Branch,Auto Refi,1,0.35294210289435496,15043
69,91380.85,12,650.0,0.367,0.127,0,8102.18,36,5.48,Online,Personal Loan,0,0.15002117540509385,296
43,98309.06,22,619.0,0.259,0.665,1,13251.09,60,16.62,Online,Debt Consolidation,0,0.47549896619828724,935
51,69750.78,20,632.0,0.318,0.726,0,8615.47,36,12.21,Online,Auto Refi,1,0.4186523331330832,3680
44,37137.05,3,714.0,0.28,0.323,1,24553.23,36,5.0,Online,Auto Refi,0,0.1625845996319866,3429
37,82078.6,4,716.0,0.403,0.41,1,14518.07,36,6.31,Branch,Auto Refi,0,0.2319002054089026,9422
55,80770.63,4,711.0,0.263,0.568,1,19648.12,60,5.92,Branch,Personal Loan,0,0.2100635210154231,12075
47,69150.88,22,731.0,0.442,0.239,0,17123.46,60,5.0,Online,Personal Loan,1,0.09662239020976784,10236
48,93670.69,7,635.0,0.093,0.398,0,26276.67,60,5.0,Partner,Personal Loan,0,0.14214602535473972,15694
48,61937.24,6,779.0,0.433,0.0,0,2000.0,60,5.0,Online,Debt Consolidation,0,0.05947725176156079,19666
22,57878.19,17,558.0,0.414,0.568,0,26376.47,36,21.05,Online,Debt Consolidation,0,0.6170652755106266,5054
59,60423.97,5,572.0,0.45,0.421,1,17113.01,36,23.26,Branch,Debt Consolidation,0,0.6205130662346509,7863
43,53248.25,5,765.0,0.28,0.603,0,14396.17,36,5.0,Online,Personal Loan,0,0.07020641460245035,6349
40,83111.19,21,646.0,0.247,0.216,0,20753.92,60,5.0,Online,Auto Refi,0,0.15457981522614278,19802
39,63533.46,3,552.0,0.308,0.213,0,31882.17,60,15.28,Online,Auto Refi,0,0.5829416463078465,2921
39,45346.13,20,670.0,0.298,0.517,0,9343.15,36,6.03,Online,Personal Loan,1,0.19353293973826216,14887
52,101045.07,20,666.0,0.211,0.643,0,13506.97,36,6.08,Online,Personal Loan,1,0.22075831451150357,2009
29,77115.48,2,678.0,0.379,0.46,0,21955.5,36,6.08,Online,Debt Consolidation,0,0.2561601833668068,6590
49,96519.11,21,633.0,0.18,0.453,2,8549.98,60,15.7,Online,Personal Loan,0,0.5149198422930874,4630
55,38225.01,0,697.0,0.54,0.455,1,7636.41,36,11.1,Online,Personal Loan,1,0.39823271173158026,10396
